Date,open,high,low,close,volume
2016-10-14,8640.7998046875,8800.7998046875,8635.5,8767.900390625,244609600
2016-10-17,8721.0,8784.7998046875,8714.5,8740.7001953125,215142900
2016-10-18,8786.5,8879.7998046875,8769.900390625,8865.2998046875,253498100
2016-10-19,8890.2998046875,8956.900390625,8842.5,8950.099609375,261206800
2016-10-20,8975.400390625,9077.2001953125,8961.599609375,9061.2001953125,297549800
2016-10-21,9063.7001953125,9100.400390625,9035.599609375,9100.400390625,260459500
2016-10-24,9156.400390625,9255.2998046875,9145.5,9216.2001953125,335319800
2016-10-25,9207.7998046875,9236.599609375,9116.400390625,9139.7001953125,286933500
2016-10-26,9151.5,9183.7001953125,9111.2001953125,9173.2998046875,271798600
2016-10-27,9163.5,9200.0,9102.7998046875,9197.2001953125,310939300
2016-10-28,9150.400390625,9206.599609375,9086.0,9201.2998046875,341230200
2016-10-31,9144.900390625,9171.7001953125,9109.2001953125,9143.2998046875,271723100
2016-11-01,9206.5,9214.099609375,9032.0,9040.7001953125,224858200
2016-11-02,8972.7998046875,8973.900390625,8864.7998046875,8873.400390625,271690400
2016-11-03,8858.2001953125,8929.7001953125,8835.5,8879.900390625,248753000
2016-11-04,8862.2998046875,8866.099609375,8755.099609375,8791.599609375,230506300
2016-11-07,8949.400390625,8960.099609375,8890.7001953125,8918.7998046875,211367900
2016-11-08,8936.7998046875,8952.0,8859.7998046875,8937.0,253818500
2016-11-09,8595.2998046875,8901.900390625,8570.400390625,8901.5,582353800
2016-11-10,8983.0,9053.900390625,8708.400390625,8756.7998046875,559622100
2016-11-11,8819.5,8840.099609375,8614.099609375,8639.2001953125,358277200
2016-11-14,8733.0,8765.2001953125,8602.099609375,8658.2001953125,331686800
2016-11-15,8665.7001953125,8707.900390625,8620.599609375,8687.099609375,282996400
2016-11-16,8712.900390625,8753.099609375,8563.599609375,8638.5,287027500
2016-11-17,8622.400390625,8718.0,8611.599609375,8718.0,274428900
2016-11-18,8754.7001953125,8756.2998046875,8581.5,8622.900390625,293094300
2016-11-21,8659.900390625,8660.900390625,8558.5,8614.599609375,199677200
2016-11-22,8672.7998046875,8684.7001953125,8640.7001953125,8651.5,285020700
2016-11-23,8666.599609375,8673.599609375,8604.7998046875,8627.5,273134500
2016-11-24,8657.400390625,8672.7001953125,8614.599609375,8657.2001953125,166344500
2016-11-25,8671.0,8674.7998046875,8623.7998046875,8674.400390625,170456600
2016-11-28,8651.7998046875,8698.900390625,8586.7001953125,8619.2998046875,270082700
2016-11-29,8614.2998046875,8697.7998046875,8591.400390625,8667.0,215903500
2016-11-30,8662.7001953125,8714.900390625,8638.400390625,8688.2001953125,350822000
2016-12-01,8671.599609375,8711.2998046875,8632.7001953125,8669.2001953125,365923400
2016-12-02,8610.599609375,8635.599609375,8576.0,8607.099609375,249927400
2016-12-05,8533.900390625,8750.7998046875,8512.400390625,8664.7001953125,287995000
2016-12-06,8692.400390625,8906.599609375,8670.5,8893.2998046875,316375500
2016-12-07,8951.2001953125,8974.7001953125,8912.599609375,8960.400390625,361002000
2016-12-08,9002.5,9179.599609375,8992.599609375,9145.400390625,468932800
2016-12-09,9121.099609375,9179.400390625,9093.400390625,9169.599609375,330164800
2016-12-12,9171.7001953125,9208.599609375,9148.5,9186.400390625,258101300
2016-12-13,9160.900390625,9341.900390625,9132.599609375,9331.2998046875,362541300
2016-12-14,9306.900390625,9319.400390625,9207.099609375,9218.400390625,297101300
2016-12-15,9225.7998046875,9354.7998046875,9220.2998046875,9340.7998046875,363016800
2016-12-16,9310.2998046875,9452.900390625,9299.2998046875,9412.7998046875,577320300
2016-12-19,9376.7998046875,9387.0,9336.0,9336.7001953125,266991700
2016-12-20,9329.099609375,9421.5,9322.2998046875,9407.900390625,261181900
2016-12-21,9384.7001953125,9420.7998046875,9300.2998046875,9371.7001953125,336065600
2016-12-22,9341.5,9374.7998046875,9297.5,9333.599609375,181125400
2016-12-23,9347.400390625,9377.900390625,9339.599609375,9367.7001953125,156027000
2016-12-27,9354.7998046875,9390.900390625,9346.900390625,9376.599609375,109294800
2016-12-28,9357.2001953125,9369.2001953125,9317.7001953125,9344.900390625,151820400
2016-12-29,9283.400390625,9333.400390625,9269.5,9327.099609375,130742400
2016-12-30,9310.0,9352.099609375,9293.2001953125,9352.099609375,166814400
2017-01-03,9448.2998046875,9552.099609375,9438.7998046875,9494.7001953125,280878700
2017-01-04,9522.099609375,9538.400390625,9424.099609375,9462.900390625,238018000
2017-01-05,9427.900390625,9507.2001953125,9413.599609375,9488.2001953125,221279300
2017-01-06,9487.0,9515.900390625,9451.2001953125,9515.900390625,144566300
2017-01-09,9536.900390625,9536.900390625,9446.2001953125,9492.7998046875,194378000
2017-01-10,9497.099609375,9497.2998046875,9425.0,9452.0,220458300
2017-01-11,9456.400390625,9468.099609375,9378.599609375,9408.599609375,298554800
2017-01-12,9378.0,9452.2998046875,9343.0,9407.400390625,261902900
2017-01-13,9445.099609375,9524.2998046875,9416.7001953125,9511.599609375,210314400
2017-01-16,9457.2001953125,9465.2001953125,9407.7998046875,9410.0,197583800
2017-01-17,9390.400390625,9429.0,9361.900390625,9394.900390625,255119800
2017-01-18,9425.099609375,9430.7998046875,9362.2001953125,9386.2001953125,211880300
2017-01-19,9406.400390625,9431.2998046875,9327.400390625,9379.099609375,259102800
2017-01-20,9377.5,9439.0,9345.2001953125,9380.099609375,238865500
2017-01-23,9337.7998046875,9362.400390625,9279.0,9304.7998046875,197619300
2017-01-24,9319.2001953125,9387.2001953125,9296.599609375,9387.2001953125,201309700
2017-01-25,9483.5,9588.7998046875,9479.400390625,9549.2998046875,404755500
2017-01-26,9601.599609375,9623.5,9495.5,9512.7998046875,285947300
2017-01-27,9531.400390625,9533.5,9420.2001953125,9504.099609375,234868100
2017-01-30,9460.599609375,9472.7998046875,9349.099609375,9361.2998046875,220036700
2017-01-31,9365.900390625,9430.2998046875,9315.2001953125,9315.2001953125,282766800
2017-02-01,9416.0,9423.2998046875,9304.5,9330.7998046875,304379900
2017-02-02,9321.2001953125,9426.400390625,9301.5,9406.400390625,293592400
2017-02-03,9435.2998046875,9482.599609375,9396.7998046875,9462.7001953125,393825900
2017-02-06,9459.400390625,9482.0,9337.400390625,9357.2998046875,287143900
2017-02-07,9321.900390625,9389.2001953125,9304.5,9331.5,284076000
2017-02-08,9362.0,9378.400390625,9236.599609375,9329.7001953125,312727400
2017-02-09,9353.900390625,9444.900390625,9318.099609375,9438.400390625,274080900
2017-02-10,9478.2001953125,9498.2998046875,9356.0,9378.099609375,231384700
2017-02-13,9421.900390625,9501.2998046875,9387.7001953125,9484.099609375,178862800
2017-02-14,9489.099609375,9528.599609375,9461.0,9510.2001953125,206909700
2017-02-15,9557.099609375,9612.7998046875,9528.2001953125,9584.099609375,235349200
2017-02-16,9582.5,9614.599609375,9526.0,9554.7001953125,213987000
2017-02-17,9564.7998046875,9571.0,9438.2001953125,9500.2998046875,234061700
2017-02-20,9564.400390625,9577.7001953125,9512.0,9526.599609375,178864500
2017-02-21,9523.599609375,9591.2998046875,9467.599609375,9561.0,209805000
2017-02-22,9577.7001953125,9606.099609375,9439.7001953125,9477.2001953125,280841300
2017-02-23,9519.7998046875,9541.7998046875,9479.7001953125,9493.400390625,276005300
2017-02-24,9513.7001953125,9530.400390625,9383.099609375,9453.5,285872900
2017-02-27,9494.0,9499.2998046875,9427.7001953125,9464.2998046875,194245300
2017-02-28,9515.0,9570.7001953125,9484.0,9555.5,279234600
2017-03-01,9618.0,9756.5,9616.599609375,9751.5,351704200
2017-03-02,9753.099609375,9762.2998046875,9715.7998046875,9716.0,275016300
2017-03-03,9694.5,9799.599609375,9669.2001953125,9798.5,308709300
2017-03-06,9772.2998046875,9825.2998046875,9753.900390625,9804.099609375,228402800
2017-03-07,9817.7001953125,9819.7998046875,9767.400390625,9801.7001953125,172061100
2017-03-08,9792.2998046875,9881.2998046875,9785.099609375,9850.5,247118100
2017-03-09,9844.900390625,10014.5,9837.400390625,9998.400390625,390804800
2017-03-10,10038.7998046875,10091.400390625,9989.099609375,10006.400390625,405124800
2017-03-13,10020.0,10023.400390625,9957.400390625,9995.900390625,193631600
2017-03-14,9987.7001953125,9995.0,9886.900390625,9905.099609375,234655700
2017-03-15,9931.2001953125,10000.099609375,9913.2001953125,9983.2001953125,265807200
2017-03-16,10090.7998046875,10175.2998046875,10063.7001953125,10168.0,412425100
2017-03-17,10153.0,10250.2001953125,10143.900390625,10245.7998046875,452778600
2017-03-20,10216.7001953125,10243.0,10189.0,10214.0,188819600
2017-03-21,10270.5,10334.7001953125,10188.900390625,10211.900390625,313017600
2017-03-22,10151.7998046875,10268.7998046875,10092.7998046875,10229.2998046875,299747100
2017-03-23,10248.900390625,10324.900390625,10202.0,10324.900390625,226579900
2017-03-24,10312.5,10330.2998046875,10276.2001953125,10309.400390625,189556100
2017-03-27,10218.5,10302.900390625,10191.099609375,10302.900390625,221937100
2017-03-28,10345.599609375,10394.7998046875,10312.900390625,10389.0,215145300
2017-03-29,10409.2001953125,10424.5,10303.2001953125,10367.599609375,232255800
2017-03-30,10372.099609375,10406.0,10348.5,10405.900390625,207203700
2017-03-31,10368.5,10462.900390625,10352.2001953125,10462.900390625,252476900
2017-04-03,10457.7001953125,10457.7001953125,10324.599609375,10325.2998046875,321622900
2017-04-04,10304.099609375,10361.2001953125,10270.2998046875,10361.2001953125,303646300
2017-04-05,10377.2001953125,10467.2998046875,10369.099609375,10402.7001953125,254049700
2017-04-06,10349.599609375,10534.5,10322.0,10518.900390625,230287500
2017-04-07,10466.900390625,10529.0,10443.5,10529.0,194305600
2017-04-10,10507.900390625,10509.0,10436.5,10437.7001953125,222748500
2017-04-11,10381.400390625,10463.2001953125,10358.900390625,10416.2998046875,309439500
2017-04-12,10441.2998046875,10486.0,10353.7998046875,10360.5,310210400
2017-04-13,10347.900390625,10350.400390625,10264.599609375,10326.099609375,233810100
2017-04-18,10365.599609375,10370.599609375,10216.900390625,10264.5,283861300
2017-04-19,10272.7001953125,10377.5,10266.0,10370.2998046875,324419400
2017-04-20,10349.2998046875,10473.900390625,10328.5,10372.5,292272500
2017-04-21,10388.599609375,10434.400390625,10307.7001953125,10377.0,325215300
2017-04-24,10714.2001953125,10769.7998046875,10668.0,10766.7998046875,496989600
2017-04-25,10786.099609375,10828.7998046875,10719.0,10783.099609375,299930000
2017-04-26,10810.400390625,10815.2998046875,10710.900390625,10763.400390625,278421400
2017-04-27,10718.7998046875,10722.2001953125,10663.2998046875,10683.900390625,273464800
2017-04-28,10658.400390625,10745.5,10622.7998046875,10715.7998046875,298337300
2017-05-02,10737.7001953125,10820.2998046875,10719.400390625,10820.2998046875,225313300
2017-05-03,10793.0,10841.099609375,10769.0,10837.0,192962800
2017-05-04,10872.099609375,11012.900390625,10856.400390625,11012.900390625,310817000
2017-05-05,10971.5,11135.400390625,10967.2001953125,11135.400390625,363491900
2017-05-08,11177.2998046875,11184.400390625,11036.7998046875,11096.2998046875,316178000
2017-05-09,11120.099609375,11135.099609375,11047.099609375,11049.2001953125,268383400
2017-05-10,11029.599609375,11053.5,10958.400390625,11034.7998046875,347633500
2017-05-11,11051.2998046875,11052.599609375,10823.900390625,10861.400390625,400682600
2017-05-12,10861.900390625,10907.599609375,10836.0,10897.0,262435000
2017-05-15,10941.099609375,10960.5,10891.900390625,10957.7998046875,200105000
2017-05-16,10959.7998046875,10991.2001953125,10928.2998046875,10982.400390625,263755600
2017-05-17,10925.900390625,10965.900390625,10761.2998046875,10786.099609375,304084200
2017-05-18,10727.7998046875,10756.5,10564.2998046875,10684.900390625,414319000
2017-05-19,10711.7998046875,10843.599609375,10689.900390625,10835.400390625,320250400
2017-05-22,10843.5,10851.0,10761.400390625,10793.400390625,226730400
2017-05-23,10766.2998046875,10928.7001953125,10756.5,10916.2998046875,238314200
2017-05-24,10931.2001953125,10942.7998046875,10882.2998046875,10907.400390625,204710400
2017-05-25,10971.2001953125,10983.900390625,10920.7001953125,10937.7001953125,184795500
2017-05-26,10911.099609375,10918.7998046875,10801.599609375,10904.2001953125,179953300
2017-05-29,10864.0,10915.400390625,10844.7998046875,10884.0,110544400
2017-05-30,10812.5,10918.5,10788.7001953125,10876.900390625,217854300
2017-05-31,10885.0,10957.7998046875,10856.2001953125,10880.0,740246400
2017-06-01,10891.599609375,10909.099609375,10836.400390625,10881.0,434893600
2017-06-02,10960.0,11007.7001953125,10879.599609375,10905.900390625,426278800
2017-06-05,10889.599609375,10916.400390625,10842.099609375,10884.7001953125,297625800
2017-06-06,10859.0,10907.7998046875,10817.900390625,10879.7001953125,403560300
2017-06-07,10813.599609375,10946.900390625,10761.7001953125,10871.7001953125,276982200
2017-06-08,10847.2001953125,10981.2998046875,10837.400390625,10953.099609375,262972200
2017-06-09,10947.2001953125,11048.0,10884.7001953125,10978.2998046875,223090700
2017-06-12,10929.7001953125,10936.599609375,10818.5,10842.400390625,193102400
2017-06-13,10872.599609375,10937.0,10846.5,10882.099609375,154037100
2017-06-14,10858.5,10934.0,10775.2998046875,10775.7998046875,189418700
2017-06-15,10750.7998046875,10751.599609375,10598.0,10699.599609375,225300500
2017-06-16,10731.900390625,10786.2998046875,10702.099609375,10759.400390625,348073200
2017-06-19,10839.7998046875,10884.2001953125,10807.599609375,10848.900390625,151494000
2017-06-20,10892.2998046875,10901.5,10746.099609375,10746.099609375,155900900
2017-06-21,10721.900390625,10761.5,10615.900390625,10740.7001953125,138994100
2017-06-22,10709.599609375,10725.2001953125,10641.900390625,10709.900390625,128773800
2017-06-23,10685.599609375,10715.5,10596.2998046875,10630.7998046875,120330400
2017-06-26,10666.099609375,10757.0,10656.5,10696.599609375,123202500
2017-06-27,10674.0,10726.2001953125,10643.900390625,10647.900390625,180892300
2017-06-28,10607.7998046875,10716.7001953125,10526.599609375,10702.7001953125,232685600
2017-06-29,10735.900390625,10772.0,10514.5,10531.099609375,242894100
2017-06-30,10541.2001953125,10583.7001953125,10433.2001953125,10444.5,197988500
2017-07-03,10507.599609375,10615.099609375,10502.2001953125,10604.2001953125,161641800
2017-07-04,10543.2998046875,10611.400390625,10530.2998046875,10566.7001953125,150484000
2017-07-05,10535.900390625,10589.5,10509.5,10523.599609375,191741800
2017-07-06,10546.099609375,10546.2001953125,10402.0,10498.400390625,211678300
2017-07-07,10495.2001953125,10505.7001953125,10433.5,10488.7998046875,164172700
2017-07-10,10525.400390625,10535.900390625,10451.400390625,10509.5,152202800
2017-07-11,10531.5,10536.900390625,10438.7998046875,10449.099609375,156562500
2017-07-12,10482.2001953125,10580.5,10470.5,10560.400390625,191888400
2017-07-13,10594.5,10674.099609375,10583.099609375,10658.2998046875,205967900
2017-07-14,10664.599609375,10704.2998046875,10619.2998046875,10655.099609375,164865000
2017-07-17,10665.5,10670.2998046875,10604.2001953125,10651.2001953125,144914700
2017-07-18,10616.0,10684.599609375,10511.5,10524.5,179655500
2017-07-19,10533.900390625,10588.099609375,10456.099609375,10588.099609375,275332600
2017-07-20,10597.400390625,10627.2001953125,10534.7998046875,10564.7998046875,244518200
2017-07-21,10530.7001953125,10562.7998046875,10381.2001953125,10426.599609375,207706400
2017-07-24,10432.0,10480.2001953125,10368.099609375,10446.5,161233400
2017-07-25,10451.2001953125,10621.2998046875,10446.2001953125,10523.400390625,206504500
2017-07-26,10523.7998046875,10584.599609375,10508.5,10575.400390625,152251800
2017-07-27,10549.2998046875,10652.900390625,10544.400390625,10603.400390625,161507700
2017-07-28,10574.400390625,10577.2998046875,10497.7001953125,10536.099609375,226261700
2017-07-31,10536.599609375,10593.900390625,10495.400390625,10502.2001953125,166102800
2017-08-01,10613.400390625,10622.2001953125,10510.900390625,10586.7001953125,150972800
2017-08-02,10592.2998046875,10607.7998046875,10493.099609375,10513.900390625,135542300
2017-08-03,10487.2001953125,10553.7998046875,10416.900390625,10549.099609375,133004200
