Date,open,high,low,close,volume
2016-08-24,679.1048614320312,682.2229507589511,677.5657600878495,678.7063598632812,2195264
2016-08-25,676.8138297026903,678.7065607073461,673.4267477744127,678.40771484375,8558044
2016-08-26,677.7103110913986,681.8116434139732,676.7141177601449,679.7026977539062,4757671
2016-08-30,679.2043404308839,680.7982856308731,676.5963262610143,677.9093017578125,3680249
2016-08-31,676.8135622470842,678.8666902813369,673.625732421875,673.625732421875,2181490
2016-09-01,677.4114312535353,678.5072195417911,668.1468458984245,670.6373291015625,5676358
2016-09-02,673.6258386993454,689.1664279452224,671.4342015485663,685.2813110351562,5796644
2016-09-05,685.7793879836081,687.0744269165411,683.0896543211752,683.8865966796875,4869780
2016-09-06,685.3809860584317,685.3809860584317,677.9095363557599,679.10498046875,2941551
2016-09-07,678.9056156905959,680.9477994393027,677.635445133223,680.0014038085938,14764563
2016-09-08,680.5993764201024,684.5064442079865,677.4115452231935,681.0974731445312,5546017
2016-09-09,679.6028351765046,680.9726004676904,671.434040915784,672.8287353515625,6133047
2016-09-12,664.2616948096534,665.7559847923399,660.9901993458495,665.3575439453125,3287930
2016-09-13,666.9513317867176,667.9724541139362,662.1696166992188,662.1696166992188,2297059
2016-09-14,664.3613729512725,667.3499530170851,662.468581255131,662.5681762695312,2979998
2016-09-15,653.5802033253206,661.2518123861116,653.0073121741224,660.5543823242188,4011776
2016-09-16,659.0599975585938,662.347813048809,657.0673747390666,659.0599975585938,6071900
2016-09-19,665.2371531633069,669.0689751885861,664.8894414476205,668.7242431640625,4506382
2016-09-20,667.3289995592381,674.4028431267793,667.3289995592381,670.3179321289062,4352287
2016-09-21,674.6023851059246,675.2639372962194,670.8164141696654,671.1152954101562,2565422
2016-09-22,675.3993298431168,681.6760777117553,674.1040767443462,679.0856323242188,4976559
2016-09-23,677.8902110652232,679.7831659883981,676.0968021348278,678.3883666992188,2382064
2016-09-26,674.9014100518634,675.0408474412067,668.2261110809172,669.6209106445312,12970599
2016-09-27,674.3032712986994,674.3032712986994,664.9180387241397,669.3217163085938,18148846
2016-09-28,670.517651922043,675.5709653487908,670.2187706285115,673.3073120117188,3676147
2016-09-29,679.4842078457272,682.0238161693708,677.9897411129286,680.0819702148438,2746463
2016-09-30,672.111557062863,679.2790509730388,669.2222908716968,678.3883666992188,5534793
2016-10-03,678.7868736567775,687.5544008976883,678.1891112033123,685.9603271484375,3871433
2016-10-04,687.7536022931399,700.1078853731102,687.4547210981426,694.628173828125,12510677
2016-10-05,694.2296591735003,695.9234004418034,689.8459262079057,691.3403930664062,5525428
2016-10-06,692.7353012739793,692.8349688995631,688.0526255521459,688.55078125,6407151
2016-10-07,692.7353462314223,696.1228295206816,689.8460794823724,692.5360717773438,3296406
2016-10-10,695.4254042979422,698.7909351919508,691.2408839725397,697.3184204101562,7294046
2016-10-11,697.2185825517812,701.0045530418402,694.4289232859489,695.5248413085938,4655354
2016-10-12,693.831099077855,696.1385347490033,689.845854535903,690.9417724609375,2705174
2016-10-13,687.9527795622761,688.4947790973516,681.8254422848971,686.4583129882812,10419150
2016-10-14,688.05254624993,694.0304139351944,688.05254624993,690.1448364257812,1849407
2016-10-17,687.3552886995518,688.7500882334324,682.2183010628037,682.8718872070312,3214883
2016-10-18,687.2554112218363,691.6392045555356,686.7572556525525,688.7498779296875,3695244
2016-10-19,688.3514936336913,690.842271855249,685.4621665726783,690.3441162109375,3598260
2016-10-20,691.0414615616476,693.4884564876372,688.5506834262466,691.7388916015625,3189728
2016-10-21,691.6392501578928,694.4289093678132,689.5469601429451,690.4436645507812,2085215
2016-10-24,692.6356492197443,695.3655325360826,686.8570556640625,686.8570556640625,4056508
2016-10-25,689.5469601429451,695.4999560743925,689.2022890061204,690.4436645507812,3149460
2016-10-26,688.1523734950981,688.6505292510942,680.6481727000603,684.665283203125,3021035
2016-10-27,682.9713381202797,689.5818727637079,681.377264499729,688.4510498046875,3944664
2016-10-28,684.0672166919052,690.1447512411152,681.7518148579026,689.248046875,5420887
2016-10-31,686.1595615786237,687.2554796161089,684.0672714934078,684.4658203125,6913186
2016-11-01,686.3589185406677,688.6962124456248,679.5839526613076,680.679931640625,4016179
2016-11-02,677.4916912360043,681.7459599916474,674.3034828799491,674.9013061523438,4945953
2016-11-03,673.3070190933237,681.7458056046296,667.5284269622184,669.22216796875,4139714
2016-11-04,664.5395952441272,665.4861030815149,657.5654165833943,659.3587646484375,4435568
2016-11-07,669.7204511805771,671.7130737304688,667.8274354341744,671.7130737304688,3789534
2016-11-08,670.1190263563417,675.6984067076687,670.1190263563417,675.0009765625,3669673
2016-11-09,662.6466337492903,681.97509765625,662.6466337492903,681.97509765625,8252800
2016-11-10,687.7536612094495,691.7389063108342,672.9086596928005,676.2960815429688,14689580
2016-11-11,677.6910379853722,678.0656277271042,663.8422849654723,666.1337890625,5251647
2016-11-14,672.2110688102714,674.2255824841586,662.0118332112196,668.0265502929688,2248936
2016-11-15,672.1115086510877,675.0008354441513,670.4178282655085,672.0119018554688,3245346
2016-11-16,673.1077122575507,673.5281525962749,666.4324769578058,668.0265502929688,3418354
2016-11-17,668.1261085897,673.3069377680296,667.8272274622955,673.008056640625,3797020
2016-11-18,673.6058341633892,674.5025383759231,667.5283614650938,671.3143310546875,4158095
2016-11-21,672.709315897527,675.5308394630295,669.1066269680631,671.4141235351562,5657605
2016-11-22,675.7977851177452,678.5037693832141,675.0007484255161,675.5985107421875,3622182
2016-11-23,678.0892325974809,681.7755954068641,671.8483634471173,675.7977294921875,4106334
2016-11-24,676.8938757680247,677.7905193913783,673.506393253102,677.4916381835938,3004649
2016-11-25,677.8902110652232,679.7831659883981,676.49535096603,678.3883666992188,3372972
2016-11-28,675.8977183569078,677.9899480975631,671.4143167897674,674.1043090820312,4374726
2016-11-29,673.1078224305198,673.5811067365499,667.2296228362242,672.1115112304688,4695233
2016-11-30,671.5139000181471,679.2991032715404,671.0157443059675,673.2076416015625,11494922
2016-12-01,672.3108015185073,673.3688957134852,663.9418237263335,670.4178466796875,15634068
2016-12-02,665.7352956960992,669.4216600716269,662.7961648773668,668.22607421875,3870760
2016-12-05,664.0412801810813,674.9588638810765,664.0412801810813,669.3217163085938,5967671
2016-12-06,669.1224776582416,673.5062706074978,667.1876858665023,672.9085083007812,3806583
2016-12-07,677.8900774937662,684.7645874023438,677.1109189389925,684.7645874023438,7289101
2016-12-08,685.5618313109202,688.687283924973,683.9428253300936,687.9530029296875,3816477
2016-12-09,688.2518311420498,690.9668159097668,687.393011291344,690.5433349609375,4031467
2016-12-12,690.5431552198335,692.2368961442407,682.1741789974677,683.867919921875,4797213
2016-12-13,683.7684015682793,693.0340840699683,682.4732090998734,691.7388916015625,4611614
2016-12-14,689.7463299710939,692.0577795819589,689.0877574714051,689.4474487304688,2027240
2016-12-15,684.1171922028371,690.8149308125322,682.4233881481653,689.2984008789062,4233597
2016-12-16,689.1987546535821,693.2839043110502,688.7005627044057,689.995849609375,4990376
2016-12-19,690.6933696512481,692.5007751161868,688.5431531295845,691.7893676757812,4115859
2016-12-20,690.6934796591769,694.6790161132812,689.4230655886471,694.6790161132812,7189534
2016-12-21,693.3836531138601,695.6255171241679,692.4868831839556,693.6825561523438,4902762
2016-12-22,692.6861971788693,695.7749633789062,691.8891021092909,695.7749633789062,1948374
2016-12-23,695.3762400244378,700.2584838867188,695.1769511125323,700.2584838867188,994043
2016-12-28,697.2695942941823,700.2587466511003,696.8710771352695,699.8602294921875,9902691
2016-12-29,697.2695436226344,701.1554657300165,697.0702546504303,700.9561767578125,17979397
2016-12-30,700.4579688262858,702.6500258418337,698.1025033712657,698.6644897460938,2420130
2017-01-03,705.8385388942359,709.425497420578,704.493383836012,706.3367309570312,5358372
2017-01-04,706.3364683381731,706.9342742654763,704.8937066068053,706.7349853515625,2877781
2017-01-05,707.1336531506615,709.325709853741,704.9654965248274,707.4325561523438,2306846
2017-01-06,706.7351373346315,708.8275801590486,705.9011887645374,708.7279052734375,2784022
2017-01-09,711.5175827951992,712.1154495097009,708.5284316659976,711.41796875,4434205
2017-01-10,712.4144406077924,715.901784023355,711.5176708322991,714.8057861328125,4821738
2017-01-11,715.6028638144363,720.2858798798062,713.1119042918398,716.4995727539062,2837290
2017-01-12,715.304059711583,717.6953446951599,714.066546471055,716.9978637695312,2875816
2017-01-13,719.787763381554,721.4815673828125,718.3928015769847,721.4815673828125,5370217
2017-01-16,719.7877483837261,722.8765141251951,719.6880735057922,720.4851684570312,3640006
2017-01-17,719.9870285309039,719.9870285309039,710.1228637695312,710.1228637695312,6043039
2017-01-18,713.0124040295832,713.4109819765818,709.6516147276335,712.7135009765625,4016986
2017-01-19,713.1119161434998,713.3839391447145,707.8559671376925,709.6245727539062,4880439
2017-01-20,709.7242511668908,710.3967981472662,707.8311582152584,708.2296752929688,3963041
2017-01-23,703.8455716874537,706.2368564242519,701.8707442604288,704.0447998046875,4968996
2017-01-24,706.037539998692,706.5765992057713,703.8455442789299,704.6426391601562,6143005
2017-01-25,707.5321353413697,709.787986287028,705.5393676757812,705.5393676757812,6461812
2017-01-26,707.631683323879,707.7312973635189,704.7421464011379,705.638916015625,7801217
2017-01-27,707.0340024309415,708.2296752929688,704.5430426410715,708.2296752929688,3979985
2017-01-30,704.7425186888584,705.1012023983589,700.1591757844475,701.5540771484375,3901721
2017-01-31,702.2514060938984,705.8384248551632,699.5611572265625,699.5611572265625,4292895
2017-02-01,703.8457564948914,707.2334259651269,699.461642104634,700.0594482421875,2668182
2017-02-02,699.1625176366898,705.5393374043066,698.5646508739993,703.5465698242188,2230729
2017-02-03,703.1481645110422,708.8275651795075,702.2992556038785,707.7315063476562,2660790
2017-02-06,707.3329592344508,709.3257270465614,704.941613534139,705.7387084960938,3649399
2017-02-07,705.4397975194341,711.418100888243,705.2405085775846,707.2332763671875,3820529
2017-02-08,706.9343459263588,708.5285357703939,703.7459054238444,707.8311157226562,2600553
2017-02-09,709.3257894252157,713.2116505118886,707.9308275082852,712.31494140625,2485972
2017-02-10,715.204476966199,716.4678973251375,713.6242132825881,715.0051879882812,5833153
2017-02-13,716.1012721398331,718.8911354854084,714.8059849595081,717.09765625,2702523
2017-02-14,716.3003112292364,718.3926928048343,714.5067718050799,715.9017333984375,1842914
2017-02-15,718.8910902028599,720.2860521950096,717.5958031041243,719.3892822265625,5449011
2017-02-16,720.2860753181818,721.1827845009598,717.3965371621622,718.89111328125,1535576
2017-02-17,718.293183061935,722.3922592643481,717.6953162289168,721.5812377929688,6908332
2017-02-20,723.0759739719146,723.596059241938,720.4495190325121,722.07958984375,2552928
2017-02-21,721.0829116981558,721.9278066595989,719.0403372311587,719.1897583007812,3609644
2017-02-22,720.2859783274038,722.079457265915,718.3928245057004,720.9833984375,5410315
2017-02-23,721.7805312083972,725.0466319441285,720.2859553382648,721.4815673828125,3758162
2017-02-24,720.5849830980087,721.1827892237756,713.4787528231383,718.79150390625,2346867
2017-02-27,721.7805300444475,722.4779501311596,717.8946084625904,720.186279296875,4164416
2017-02-28,720.9833881350228,722.1790610150946,718.9189200377846,719.8873901367188,2911741
2017-03-01,723.3749812044465,731.844247513314,722.9913635295533,731.6449584960938,4281503
2017-03-02,730.7478527698158,734.0359069198073,730.6481779080362,733.6373291015625,5268247
2017-03-03,730.7478086564711,733.237733988675,730.249616820958,731.9434204101562,3600026
2017-03-06,730.2497741691285,730.2497741691285,728.5020886156746,729.8511962890625,1824677
2017-03-07,730.9472866181353,731.2462504731923,727.8585205078125,727.8585205078125,5545423
2017-03-08,727.4598158934347,729.9507754887613,726.2642039392324,727.9580078125,3620577
2017-03-09,726.1646406252992,727.3603135776324,721.88020162602,726.8621215820312,3333515
2017-03-10,728.7552914771987,732.2426355229055,728.4563276217178,729.15380859375,2424067
2017-03-13,731.6448133341217,732.855446742325,729.153853149262,732.1430053710938,2398576
2017-03-14,733.7371328686705,733.9612949217918,729.2534052906653,730.8475952148438,2067553
2017-03-15,732.1426146904549,733.4628350468357,731.2966860361062,731.3455200195312,4018841
2017-03-16,731.6066323112043,733.6493790294787,728.9161572292885,731.1083984375,3491745
2017-03-17,729.5140135499078,733.4002620926266,729.4143911029927,731.1083984375,4694965
2017-03-20,730.1117235679712,733.1011259621465,728.8402301098693,732.7025146484375,4343454
2017-03-21,732.5033657458782,733.4480151583653,726.4249372381023,728.2185668945312,2913268
2017-03-22,724.232525560189,724.631136865291,720.7588780045602,723.4353637695312,5040285
2017-03-23,723.1363987116162,725.2648394378606,721.4045014056229,725.1293334960938,8651043
2017-03-24,725.1293020034939,725.7271580850548,722.8374392647895,724.4317626953125,4399601
2017-03-27,718.4530175898371,720.0075043490666,715.8622265976364,719.7484130859375,6910223
2017-03-28,721.6415833786289,724.4555815478914,718.652181675171,724.1327514648438,6736323
2017-03-29,726.8233917041675,728.0191040039062,722.0402992270238,728.0191040039062,4005554
2017-03-30,727.9196387550531,729.3645290520177,725.029858161124,728.2185668945312,6628063
2017-03-31,725.4283636554532,725.8020389801383,722.9371948242188,722.9371948242188,3065453
2017-04-03,724.9301865435121,725.4284203486967,718.6524527620982,718.7520751953125,2660750
2017-04-04,720.9440550353287,723.1362951482027,719.9864514681988,722.6380615234375,5872113
2017-04-05,724.8303332637347,726.6239622272464,723.0087881327735,723.3356323242188,3690385
2017-04-06,718.5525459482411,723.2359544237523,717.4285400780259,720.944091796875,9781060
2017-04-07,720.0473664590805,726.3490622314139,719.1505822315892,726.1258544921875,4191219
2017-04-10,725.727239430249,727.2100199899864,725.1144216730744,726.6240844726562,2691811
2017-04-11,725.029858161124,732.2044376064001,724.6910932095691,728.2185668945312,2570194
2017-04-12,729.1152140928039,732.1544275211912,726.9229736328125,726.9229736328125,3657424
2017-04-13,726.0261566151503,726.1258398514489,722.6023202591847,724.8304443359375,2636452
2017-04-18,723.9336122676015,723.9336122676015,706.89404296875,706.89404296875,7982495
2017-04-19,706.4955155059878,707.6912887680753,703.8050408711797,703.9047241210938,5144275
2017-04-20,703.5058355166312,705.9651340553969,702.7086739292437,705.1001586914062,3869292
2017-04-21,705.3992585432709,706.4953482960269,701.6126339729351,703.306640625,16221290
2017-04-24,714.5668513636591,719.1406641505121,712.6217812635787,718.6524047851562,6067043
2017-04-25,718.4531304295626,720.7449937163979,717.7765128814365,719.3499755859375,5290731
2017-04-26,718.5526325579782,722.1399517633215,718.1759771176193,720.744873046875,4511002
2017-04-27,719.3498109762704,719.3498109762704,715.4635639473472,716.858642578125,4112505
2017-04-28,716.4601223910969,717.1945184416786,712.6496560257933,712.8728637695312,2855515
2017-05-02,714.8656948645385,718.1540249264058,714.6345197935126,716.958251953125,4559787
2017-05-03,715.56324172498,716.4700611510166,714.36752945698,715.9618530273438,11951234
2017-05-04,719.1507073180576,720.8447144684761,715.1648367615707,717.656005859375,9045553
2017-05-05,715.5633878968218,722.3394165039062,715.5633878968218,722.3394165039062,6357078
2017-05-08,722.7379371186986,724.9301779995844,721.3429189723572,723.036865234375,2391623
2017-05-09,723.2360227892882,728.3917562794061,723.1364003776521,726.5243530273438,2654312
2017-05-10,726.624054637451,731.9551310052358,725.3286591556995,730.6099243164062,5823778
2017-05-11,730.8094494585445,733.0016297847425,730.0361895354704,732.2044677734375,5260967
2017-05-12,733.5993648198425,736.8876953125,732.6028973481557,736.8876953125,3649062
2017-05-15,738.1830148769295,738.8805541992188,736.6753592609012,738.8805541992188,3249293
2017-05-16,738.481885940379,746.4536242781817,738.2218216006845,744.9589233398438,3667430
2017-05-17,742.667049564504,745.8836731825932,740.8734206293758,743.165283203125,3315704
2017-05-18,743.0658835863087,743.0658835863087,734.1474866172075,739.5782470703125,5778565
2017-05-19,742.4679840409377,744.7599081753744,740.2758039777374,743.6637573242188,13816534
2017-05-22,746.0550500611823,748.3469125963053,745.4571332131927,746.5532836914062,4174344
2017-05-23,746.1548927273938,748.3471335114444,744.8594970703125,744.8594970703125,2785246
2017-05-24,744.6602126918549,748.7457662743258,744.1709801943871,748.44677734375,5251001
2017-05-25,750.0410748759291,750.0410748759291,746.9908529261581,748.64599609375,3302981
2017-05-26,748.8451834429851,751.8455328897304,748.3469497879997,751.4359741210938,3252433
2017-05-30,748.1478622847407,749.2440131370142,745.357765167277,748.34716796875,9498582
2017-05-31,748.9448002508519,754.2261256098707,747.2508544921875,747.2508544921875,5751212
2017-06-01,750.3400451763805,752.2333577988027,749.9414338391703,751.13720703125,1778661
2017-06-02,754.7242720699409,756.31859524198,749.8644874868254,750.7384033203125,4354839
2017-06-05,751.934313689317,752.0339969260777,747.948443888007,748.7456665039062,11279162
2017-06-06,747.649534149821,749.5428466796875,746.5534442554023,749.5428466796875,4568845
2017-06-07,748.8454232296903,751.0376641775076,743.1755199876239,743.9627075195312,6523934
2017-06-08,744.959094188117,745.9555617088713,741.7704467773438,741.7704467773438,2713546
2017-06-09,746.9519689761612,751.6353781098259,744.7597892629763,749.7421264648438,5591594
2017-06-12,746.3542031558837,751.0376128562866,745.4902614015273,749.044677734375,4790676
2017-06-13,751.8346596914062,751.8346596914062,746.653017003448,748.048095703125,4249890
2017-06-14,747.4500972777008,752.1335057508282,745.8557739257812,745.8557739257812,5889477
2017-06-15,736.0838224466512,736.1835182777821,727.0148473114243,731.001220703125,6795288
2017-06-16,732.4959031424461,738.3758265597811,732.3962681667815,735.3860473632812,9117488
2017-06-19,740.9669034028782,742.1628271810754,737.9771243709904,741.265869140625,2330256
2017-06-20,741.4652966710217,744.0763658334438,735.8843994140625,735.8843994140625,402808
2017-06-21,735.3862430789967,735.7609388136962,730.4032764253301,733.1937255859375,4148374
2017-06-22,733.4925904867548,733.4925904867548,728.483712122505,732.3963623046875,853475
2017-06-23,731.0011042117422,742.2427045819622,727.8119938411479,730.5028076171875,1693604
2017-06-26,732.6954956054688,736.2922100225545,732.6037681347946,732.6954956054688,2919664
2017-06-27,732.795232815369,733.3932254479704,729.5842234488347,732.2969360351562,1643459
2017-06-28,730.0044576732338,733.2932027915061,726.5163817662627,727.6126098632812,1124103
2017-06-29,730.9015165758296,733.3062600872292,723.4519455082772,724.1246337890625,885565
2017-06-30,723.1279831574419,726.8153900688986,719.540272059777,720.536865234375,1221209
2017-07-03,721.4337824568353,727.712306934842,720.9354858978313,726.416748046875,2688075
2017-07-04,723.6261898021423,727.462075481156,723.1278932767788,724.2241821289062,3538814
2017-07-05,725.4202512477119,727.7622210551028,723.8256655508455,726.5164794921875,7648589
2017-07-06,726.2175830031316,726.8593711127485,720.5369887685557,723.6264038085938,5802152
2017-07-07,723.5266811895764,725.7191984495348,721.4836772442239,724.9219360351562,5286114
2017-07-10,727.5130470917513,728.3103094984622,724.0608588999098,726.6160888671875,3509325
2017-07-11,727.1143491154929,728.0113072952043,720.3833914800437,722.2310791015625,8181024
2017-07-12,725.7194444419653,733.1938961613746,723.2100164985715,731.1010131835938,3970687
2017-07-13,731.3000800282741,735.2067083515163,729.8051902241169,730.7021484375,5927340
2017-07-14,731.1007885315768,731.1007885315768,725.7192214435916,727.214111328125,3588478
2017-07-17,728.5097486268131,732.446304577589,728.3104177886919,730.004638671875,2753226
2017-07-18,728.7089487444798,731.7983632858495,725.4202034007462,728.6092529296875,7154597
2017-07-19,731.4994538436057,734.0905719922705,727.7024359508853,733.3930053710938,5086911
2017-07-20,734.0906982103297,740.3692854982517,733.9910631979521,738.3760986328125,5607424
2017-07-21,737.7779578883071,740.6162777990162,731.9977293049855,734.1902465820312,15649349
2017-07-24,732.6953383413124,737.8357252298575,725.9683341904866,727.1143798828125,33147440
2017-07-25,729.1076564335931,736.4236514808312,729.1076564335931,733.1937255859375,6320200
2017-07-26,733.8913161762772,738.1766551174793,733.5922895303112,734.2899169921875,1616934
2017-07-27,731.8981352252147,735.7449707193437,730.8516636107654,733.7916259765625,2650917
2017-07-28,730.801808236595,731.3001048548972,723.726020587593,726.317138671875,3871426
2017-07-31,728.0114448649107,731.5991566072745,726.2175889937288,727.4135131835938,2692169
2017-08-01,730.4031759174952,733.7765927829523,729.3068869082067,732.3963623046875,5130807
2017-08-02,732.894930258047,733.1191394787318,728.709225129729,731.1010131835938,3059821
2017-08-03,730.0044776263144,739.5717474731917,729.6058160380203,738.9738159179688,7289288
2017-08-04,737.4790398688122,742.7609721781027,737.2797090439426,741.8640747070312,17214631
2017-08-07,742.9602393300647,744.3953359880165,742.4619427242096,744.2557983398438,2419486
2017-08-08,743.1596510353315,746.1494309959185,742.7609893763616,744.654541015625,5107719
2017-08-09,741.6646940593178,742.2068471025625,738.3878707010056,740.867431640625,6682689
2017-08-10,740.1700162189915,740.6683129768031,732.5958690039085,734.0907592773438,5097189
2017-08-11,728.0114873982053,729.0080808101125,724.5792498579053,725.8189697265625,12465775
2017-08-14,728.40999623657,732.8946656490417,726.5164448204154,730.7021484375,4356951
2017-08-15,732.4962595766771,736.7815996781396,730.7024033513256,733.9911499023438,3834011
2017-08-16,736.5821109420305,739.6456743826392,736.029008939341,738.1766967773438,3368736
2017-08-17,737.9773230410526,739.2031133094131,734.1902807465979,735.48583984375,2361894
2017-08-18,730.3033156282486,730.7019771467919,726.4166395448851,728.5094604492188,5364489
2017-08-21,726.2173087856135,729.5837905896692,725.9183430603098,728.5094604492188,6159031
2017-08-22,731.9975567716388,735.1866665295506,727.2916597218981,734.389404296875,3862734
2017-08-23,733.1937186414793,735.5855061162475,731.9977944904806,734.887939453125,3214314
2017-08-24,736.1836490383114,739.9706922676335,735.2866905349692,736.6819458007812,8745486
2017-08-25,738.1766070877889,740.269428510021,736.3827514648438,736.3827514648438,4116946
2017-08-29,730.6024682252204,731.4744872962701,725.220901311647,730.4031982421875,6949373
2017-08-30,734.0906542196537,734.2899850596998,731.200569934298,732.5957641601562,2522312
2017-08-31,734.9877213656139,740.3444115382786,733.9911278451182,739.07373046875,4731660
2017-09-01,740.2693081760121,741.8638935583741,739.4720458984375,739.4720458984375,3423277
2017-09-04,736.7815808223786,739.422577994365,736.6819458007812,736.6819458007812,5408227
2017-09-05,737.4789618998327,739.8708098909369,732.8946575486411,733.5922241210938,4171486
2017-09-06,731.5991423848131,733.2833875528834,728.4100923768106,730.8018798828125,6237385
2017-09-07,733.4927537273538,737.6784582374405,731.2006010374027,736.283203125,3113524
2017-09-08,734.489039265756,734.7880049996082,731.9975567716388,734.389404296875,3353560
2017-09-11,737.3795363134661,739.771324156572,734.987687643122,737.7781372070312,3409180
2017-09-12,738.6750161335164,739.4722786620453,732.360602017086,736.1835327148438,3460411
2017-09-13,734.4892534437863,736.2901043283122,729.904948648705,733.7916259765625,5370261
2017-09-14,724.6139797756209,726.5326497421719,715.8428736179318,716.5405883789062,2964214
2017-09-15,715.0455840951496,715.6426172593681,706.5894190357766,707.8692016601562,8306884
2017-09-18,711.15830432385,712.6792969894263,709.7628747676948,712.6533813476562,5131860
2017-09-19,712.2546420719065,715.9425107539895,711.5569881558356,714.6467895507812,2666969
2017-09-20,714.7464370145522,716.0521351311049,712.2546420719065,714.6467895507812,2130325
2017-09-21,714.5472170918264,716.1419416885802,713.2514349177646,713.650146484375,1509713
2017-09-22,711.4575340825131,719.0326299158692,711.4575340825131,718.1355590820312,4288369
2017-09-25,715.7432650895911,718.3078188923354,714.4475436870707,717.2383422851562,2652923
2017-09-26,716.241592312619,718.4343842689316,714.4475119246702,716.0422973632812,3924357
2017-09-27,718.3347488635628,719.929473494124,716.1100794115529,719.5308227539062,10454848
2017-09-28,719.8299108822176,720.4279174804688,717.1387595203826,720.4279174804688,21912554
2017-09-29,721.6238754506963,726.1549761920305,719.4938651091865,725.2120361328125,19115429
2017-10-02,726.2085807749276,731.5908813476562,725.8099301470245,731.5908813476562,4312832
2017-10-03,731.5909160003648,734.5810696079957,730.4945506781658,734.3817138671875,2307184
2017-10-04,733.7838754820078,735.2450676195657,733.145961299301,734.5812377929688,3050146
2017-10-05,735.3785981674724,739.0664672851562,735.179242381546,739.0664672851562,2520709
2017-10-06,739.5648053709623,740.9063961620607,739.3106373972078,740.5615234375,2545639
2017-10-09,739.6644738080911,740.214664143129,737.8205696666715,739.0664672851562,2026867
2017-10-10,739.6645156572047,742.7543784267734,738.932976608868,742.1563110351562,2491101
2017-10-11,742.8543084580389,742.9540168119906,740.2628646132338,742.0569458007812,2023508
2017-10-12,741.5582387119498,745.1463994040382,741.5582387119498,744.2493896484375,6117086
2017-10-13,741.9570550591189,744.3989659899438,740.8267435221302,742.8540649414062,7255668
2017-10-16,744.3489726755995,744.3489726755995,741.857177734375,741.857177734375,3318819
2017-10-17,741.8570994760173,743.9990330412169,739.7241086309771,740.4617309570312,3816295
2017-10-18,742.2560662800082,744.362108019346,741.7078834291699,743.153076171875,3079438
2017-10-19,741.2591403398063,742.1262800763682,738.9667012565412,741.45849609375,3584414
2017-10-20,744.946924272297,745.1203035320532,740.5613415228871,741.3587036132812,2477378
2017-10-23,741.7574150758924,743.1149442623688,740.1008827098716,741.3587036132812,2545200
2017-10-24,740.2624373184739,742.4552289863611,739.996284910456,741.2591552734375,10874295
2017-10-25,740.0633558825241,741.6241958513758,733.2856834434336,733.9833984375,11899326
