arm,long_thr,exit_thr,symbol,window,n_trades,total_return,sharpe,max_dd
structure_long,60.0,40.0,UK100,1,25,-0.0503380223397073,-0.6883666832082731,-0.06249666013271804
structure_long,60.0,40.0,UK100,2,21,-0.09459608621189852,-1.2537948411088886,-0.09587564695150996
structure_long,60.0,30.0,UK100_ETF,3,40,-0.05734387484295056,-0.3987459853708698,-0.0935272467901277
structure_long,60.0,40.0,DAX40,0,24,-0.032442187443773585,-0.4029392189242828,-0.051965299145623756
structure_long,60.0,40.0,DAX40,1,22,0.012376078148637948,0.1816958738005341,-0.042411033095255624
structure_long,60.0,40.0,DAX40,2,22,-0.1137685122786194,-1.6397919391497287,-0.11377079805097623
structure_long,60.0,40.0,UK100,3,51,0.012960396243393735,0.10099530715911262,-0.07669389887983769
structure_long,60.0,40.0,CAC40,0,19,-0.05321281929083066,-0.7769716813410389,-0.07381110774916244
structure_long,60.0,40.0,CAC40,1,18,-0.0898223544237291,-1.268314223871997,-0.09084042251325541
structure_long,60.0,40.0,DAX40,3,42,-0.035026490236437,-0.2149441418905418,-0.07944896620727326
structure_long,60.0,40.0,CAC40,2,22,-0.06050147592095423,-0.9115536377858495,-0.06648026059101231
structure_long,60.0,40.0,IBEX35,0,21,-0.08626905134788232,-1.387392694372489,-0.1069567346021072
structure_long,60.0,40.0,IBEX35,1,23,-0.05660953326991891,-0.9819655866846803,-0.06264041201750181
structure_long,60.0,40.0,IBEX35,2,25,-0.11519379659863094,-1.6202525132518575,-0.11717972997861892
structure_long,60.0,40.0,CAC40,3,43,-0.12231654611053822,-0.8434462961399138,-0.15624470101207732
structure_long,60.0,40.0,FTSE250,0,23,-0.032844271779958745,-0.4036042138773882,-0.053668655476582616
structure_long,60.0,40.0,FTSE250,1,23,-0.02073139325703488,-0.25244813772993707,-0.04299844545813314
structure_long,60.0,40.0,FTSE250,2,24,-0.10218937373490788,-1.3981724298685572,-0.1052084234452676
structure_long,60.0,40.0,IBEX35,3,51,-0.14089763118827703,-0.8756643670965606,-0.14984071632369356
structure_long,60.0,40.0,UK100_ETF,0,25,-0.10276428349026667,-1.3817064022288381,-0.13189253929192202
structure_long,60.0,40.0,UK100_ETF,1,25,-0.08731824668512378,-1.3357127303178997,-0.09656830646417924
structure_long,60.0,40.0,UK100_ETF,2,22,-0.12693198807876138,-1.537899392112481,-0.14162672603710125
structure_long,60.0,40.0,FTSE250,3,44,-0.15428587023328677,-1.0693238949748338,-0.1663620148577858
structure_long,60.0,50.0,UK100,0,26,-0.10839143488267566,-1.6434802188706703,-0.12554516311232744
structure_long,60.0,50.0,UK100,1,25,-0.0503380223397073,-0.6883666832082731,-0.06249666013271804
structure_long,60.0,50.0,UK100,2,21,-0.09459608621189852,-1.2537948411088886,-0.09587564695150996
structure_long,60.0,40.0,UK100_ETF,3,42,-0.05228169655290826,-0.38803382549121135,-0.0725241699029544
structure_long,60.0,50.0,DAX40,0,24,-0.032442187443773585,-0.4029392189242828,-0.051965299145623756
structure_long,60.0,50.0,DAX40,2,22,-0.1137685122786194,-1.6397919391497287,-0.11377079805097623
structure_long,60.0,50.0,DAX40,1,22,0.012376078148637948,0.1816958738005341,-0.042411033095255624
structure_long,60.0,50.0,UK100,3,51,0.012960396243393735,0.10099530715911262,-0.07669389887983769
structure_long,60.0,50.0,CAC40,1,18,-0.0898223544237291,-1.268314223871997,-0.09084042251325541
structure_long,60.0,50.0,CAC40,0,19,-0.05321281929083066,-0.7769716813410389,-0.07381110774916244
structure_long,60.0,50.0,CAC40,2,22,-0.06050147592095423,-0.9115536377858495,-0.06648026059101231
structure_long,60.0,50.0,IBEX35,0,21,-0.08626905134788232,-1.387392694372489,-0.1069567346021072
structure_long,60.0,50.0,DAX40,3,42,-0.035026490236437,-0.2149441418905418,-0.07944896620727326
structure_long,60.0,50.0,IBEX35,1,23,-0.05660953326991891,-0.9819655866846803,-0.06264041201750181
structure_long,60.0,50.0,IBEX35,2,25,-0.11519379659863094,-1.6202525132518575,-0.11717972997861892
structure_long,60.0,50.0,CAC40,3,43,-0.12231654611053822,-0.8434462961399138,-0.15624470101207732
structure_long,60.0,50.0,FTSE250,0,23,-0.032844271779958745,-0.4036042138773882,-0.053668655476582616
structure_long,60.0,50.0,FTSE250,1,23,-0.02073139325703488,-0.25244813772993707,-0.04299844545813314
structure_long,60.0,50.0,FTSE250,2,24,-0.10218937373490788,-1.3981724298685572,-0.1052084234452676
structure_long,60.0,50.0,IBEX35,3,51,-0.14089763118827703,-0.8756643670965606,-0.14984071632369356
structure_long,60.0,50.0,UK100_ETF,0,25,-0.10276428349026667,-1.3817064022288381,-0.13189253929192202
structure_long,60.0,50.0,UK100_ETF,1,25,-0.08731824668512378,-1.3357127303178997,-0.09656830646417924
structure_long,70.0,30.0,UK100,0,0,0.0,0.0,0.0
structure_long,70.0,30.0,UK100,1,0,0.0,0.0,0.0
structure_long,70.0,30.0,UK100,2,0,0.0,0.0,0.0
structure_long,60.0,50.0,UK100_ETF,2,22,-0.12693198807876138,-1.537899392112481,-0.14162672603710125
structure_long,70.0,30.0,DAX40,0,0,0.0,0.0,0.0
structure_long,70.0,30.0,UK100,3,0,0.0,0.0,0.0
structure_long,70.0,30.0,DAX40,1,0,0.0,0.0,0.0
structure_long,70.0,30.0,DAX40,2,0,0.0,0.0,0.0
structure_long,70.0,30.0,DAX40,3,0,0.0,0.0,0.0
structure_long,70.0,30.0,CAC40,1,0,0.0,0.0,0.0
structure_long,70.0,30.0,CAC40,0,0,0.0,0.0,0.0
structure_long,70.0,30.0,CAC40,2,0,0.0,0.0,0.0
structure_long,70.0,30.0,IBEX35,0,0,0.0,0.0,0.0
structure_long,70.0,30.0,IBEX35,1,0,0.0,0.0,0.0
structure_long,60.0,50.0,FTSE250,3,44,-0.15428587023328677,-1.0693238949748338,-0.1663620148577858
structure_long,70.0,30.0,IBEX35,2,0,0.0,0.0,0.0
structure_long,70.0,30.0,IBEX35,3,0,0.0,0.0,0.0
structure_long,70.0,30.0,FTSE250,0,0,0.0,0.0,0.0
structure_long,70.0,30.0,CAC40,3,0,0.0,0.0,0.0
structure_long,70.0,30.0,FTSE250,1,0,0.0,0.0,0.0
structure_long,70.0,30.0,FTSE250,2,0,0.0,0.0,0.0
structure_long,70.0,30.0,UK100_ETF,0,0,0.0,0.0,0.0
structure_long,70.0,30.0,UK100_ETF,1,0,0.0,0.0,0.0
structure_long,70.0,30.0,UK100_ETF,2,0,0.0,0.0,0.0
structure_long,70.0,30.0,UK100_ETF,3,0,0.0,0.0,0.0
structure_long,70.0,40.0,UK100,0,0,0.0,0.0,0.0
structure_long,70.0,40.0,UK100,1,0,0.0,0.0,0.0
structure_long,70.0,40.0,UK100,2,0,0.0,0.0,0.0
structure_long,70.0,30.0,FTSE250,3,0,0.0,0.0,0.0
structure_long,70.0,40.0,DAX40,0,0,0.0,0.0,0.0
structure_long,70.0,40.0,DAX40,1,0,0.0,0.0,0.0
structure_long,70.0,40.0,UK100,3,0,0.0,0.0,0.0
structure_long,70.0,40.0,DAX40,2,0,0.0,0.0,0.0
structure_long,70.0,40.0,CAC40,0,0,0.0,0.0,0.0
structure_long,70.0,40.0,CAC40,1,0,0.0,0.0,0.0
structure_long,70.0,40.0,DAX40,3,0,0.0,0.0,0.0
structure_long,70.0,40.0,CAC40,2,0,0.0,0.0,0.0
structure_long,70.0,40.0,IBEX35,0,0,0.0,0.0,0.0
structure_long,70.0,40.0,CAC40,3,0,0.0,0.0,0.0
structure_long,70.0,40.0,IBEX35,2,0,0.0,0.0,0.0
structure_long,70.0,40.0,IBEX35,1,0,0.0,0.0,0.0
structure_long,70.0,40.0,FTSE250,0,0,0.0,0.0,0.0
structure_long,70.0,40.0,FTSE250,1,0,0.0,0.0,0.0
structure_long,70.0,40.0,FTSE250,2,0,0.0,0.0,0.0
structure_long,70.0,40.0,UK100_ETF,0,0,0.0,0.0,0.0
structure_long,70.0,40.0,FTSE250,3,0,0.0,0.0,0.0
structure_long,70.0,40.0,IBEX35,3,0,0.0,0.0,0.0
structure_long,70.0,40.0,UK100_ETF,1,0,0.0,0.0,0.0
structure_long,70.0,40.0,UK100_ETF,2,0,0.0,0.0,0.0
structure_long,70.0,50.0,UK100,0,0,0.0,0.0,0.0
structure_long,70.0,50.0,UK100,1,0,0.0,0.0,0.0
structure_long,70.0,40.0,UK100_ETF,3,0,0.0,0.0,0.0
structure_long,70.0,50.0,UK100,2,0,0.0,0.0,0.0
structure_long,70.0,50.0,DAX40,0,0,0.0,0.0,0.0
structure_long,70.0,50.0,DAX40,1,0,0.0,0.0,0.0
structure_long,70.0,50.0,UK100,3,0,0.0,0.0,0.0
structure_long,70.0,50.0,DAX40,2,0,0.0,0.0,0.0
structure_long,70.0,50.0,CAC40,1,0,0.0,0.0,0.0
structure_long,70.0,50.0,DAX40,3,0,0.0,0.0,0.0
structure_long,70.0,50.0,CAC40,0,0,0.0,0.0,0.0
structure_long,70.0,50.0,CAC40,2,0,0.0,0.0,0.0
structure_long,70.0,50.0,IBEX35,0,0,0.0,0.0,0.0
structure_long,70.0,50.0,IBEX35,1,0,0.0,0.0,0.0
structure_long,70.0,50.0,IBEX35,2,0,0.0,0.0,0.0
structure_long,70.0,50.0,FTSE250,0,0,0.0,0.0,0.0
structure_long,70.0,50.0,CAC40,3,0,0.0,0.0,0.0
structure_long,70.0,50.0,IBEX35,3,0,0.0,0.0,0.0
structure_long,70.0,50.0,FTSE250,1,0,0.0,0.0,0.0
structure_long,70.0,50.0,FTSE250,2,0,0.0,0.0,0.0
structure_long,70.0,50.0,UK100_ETF,0,0,0.0,0.0,0.0
structure_long,70.0,50.0,FTSE250,3,0,0.0,0.0,0.0
structure_long,70.0,50.0,UK100_ETF,1,0,0.0,0.0,0.0
structure_long,70.0,50.0,UK100_ETF,2,0,0.0,0.0,0.0
structure_long,70.0,50.0,UK100_ETF,3,0,0.0,0.0,0.0
structure_long,60.0,50.0,UK100_ETF,3,42,-0.05228169655290826,-0.38803382549121135,-0.0725241699029544
momentum_long,50.0,30.0,UK100,0,34,-0.06564847250430705,-0.8064603031243037,-0.09952055595424436
momentum_long,50.0,30.0,UK100,1,27,-0.029073822518083436,-0.3317049946343073,-0.04608323446650697
momentum_long,50.0,30.0,UK100,2,30,-0.10172302901498764,-1.1089968364406886,-0.1119638467025833
momentum_long,50.0,30.0,DAX40,0,27,0.003436522632447092,0.062374818350981326,-0.05643826739369939
momentum_long,50.0,30.0,DAX40,1,28,-0.016065051016510012,-0.160017720152489,-0.05441317870078122
momentum_long,50.0,30.0,DAX40,2,37,-0.12658167137963772,-1.3764030946804147,-0.1415884335981672
momentum_long,50.0,30.0,UK100,3,51,0.009461541238888982,0.07851245289568311,-0.07557370794472029
momentum_long,50.0,30.0,CAC40,0,32,-0.06960773205524584,-0.8122699390534824,-0.0895927327597722
momentum_long,50.0,30.0,CAC40,1,23,-0.03620348062169909,-0.4160806666059493,-0.05347897640214194
momentum_long,50.0,30.0,CAC40,2,32,-0.03175061851003935,-0.34916776400938987,-0.07105974174450602
momentum_long,50.0,30.0,DAX40,3,54,0.04675211701739901,0.29268433901538304,-0.08088092952064474
momentum_long,50.0,30.0,IBEX35,0,24,-0.02395326931259134,-0.29460478538981455,-0.05466551972790745
momentum_long,50.0,30.0,IBEX35,1,31,-0.0317712372293919,-0.39546956428785324,-0.04782673510071189
momentum_long,50.0,30.0,IBEX35,2,31,-0.08793212199399592,-1.0715570539772574,-0.0942701391561307
momentum_long,50.0,30.0,CAC40,3,51,-0.04836185174876084,-0.29941679203380783,-0.09819683542796342
momentum_long,50.0,30.0,FTSE250,0,22,0.011581050019586758,0.16961167361319915,-0.05181355397773535
momentum_long,50.0,30.0,FTSE250,2,26,-0.02362861230117652,-0.23904461909547906,-0.0558392678035502
momentum_long,50.0,30.0,FTSE250,1,31,-0.015523391544639553,-0.13874104624486858,-0.06308807169685882
momentum_long,50.0,30.0,IBEX35,3,52,-0.04778804153664351,-0.26460908639027236,-0.09308757023834435
momentum_long,50.0,30.0,UK100_ETF,0,30,-0.07779508909197708,-1.033879199781237,-0.12440718462145317
momentum_long,50.0,30.0,UK100_ETF,1,29,-0.07368943474878398,-0.8140589303116967,-0.08202149718380813
momentum_long,50.0,30.0,UK100_ETF,2,32,-0.07995788906479773,-0.9260024694678373,-0.09323682348558693
momentum_long,50.0,30.0,FTSE250,3,54,0.011277675338302373,0.08440720713512886,-0.050083562250308966
momentum_long,50.0,40.0,UK100,0,36,-0.044362860759827316,-0.5604720363276277,-0.08138435970646152
momentum_long,50.0,40.0,UK100,1,29,-0.02756492957723289,-0.3172186185395481,-0.04383831125982929
momentum_long,50.0,40.0,UK100,2,30,-0.055193005844919374,-0.6148372674106938,-0.0666282861026889
momentum_long,50.0,30.0,UK100_ETF,3,52,-0.023513322462717978,-0.14182920413097683,-0.08801358107119561
momentum_long,50.0,40.0,DAX40,0,29,-0.006564874524255915,-0.06082510010138638,-0.05654199248199976
momentum_long,50.0,40.0,DAX40,1,29,-0.014427070168173683,-0.14309556371069662,-0.05283903692918601
momentum_long,50.0,40.0,UK100,3,58,0.023022968766702734,0.16363972496355841,-0.07588883881974429
momentum_long,50.0,40.0,DAX40,2,41,-0.0947596064053543,-1.1019359420072958,-0.11031312399496251
momentum_long,50.0,40.0,CAC40,0,32,-0.05162687346070083,-0.5986923595809746,-0.07104517622909934
momentum_long,50.0,40.0,CAC40,1,24,-0.030916838934892832,-0.35459622231767396,-0.048287094713236334
momentum_long,50.0,40.0,CAC40,2,34,-0.007217942183072923,-0.06517433923017081,-0.05895602664834598
momentum_long,50.0,40.0,DAX40,3,62,0.045196286731540525,0.29119805693935663,-0.07542600539637989
momentum_long,50.0,40.0,IBEX35,0,25,-0.022383853004919407,-0.2693518540688144,-0.0561498178722496
momentum_long,50.0,40.0,IBEX35,1,36,-0.03915201461010398,-0.5226005416877517,-0.04437768352117977
momentum_long,50.0,40.0,IBEX35,2,33,-0.05323618423035692,-0.6509527410081917,-0.07120139507957435
momentum_long,50.0,40.0,CAC40,3,60,-0.04177120420698244,-0.2643930662396552,-0.08361245769476089
momentum_long,50.0,40.0,FTSE250,0,26,0.015115070600105973,0.22024559186277048,-0.04447151787830994
momentum_long,50.0,40.0,FTSE250,1,32,-0.004802289506447566,-0.027411556570803363,-0.05794854716325004
momentum_long,50.0,40.0,FTSE250,2,31,-0.0035755755250856947,-0.02083886998592537,-0.047435155026977815
momentum_long,50.0,40.0,IBEX35,3,55,-0.04966480132722284,-0.27921021580638916,-0.08640492367102337
momentum_long,50.0,40.0,UK100_ETF,0,31,-0.04956076188191472,-0.6707127502648843,-0.09759993846632675
momentum_long,50.0,40.0,UK100_ETF,1,31,-0.07750860316391861,-0.8549421312524927,-0.08147353847731242
momentum_long,50.0,40.0,UK100_ETF,2,33,-0.06083355657542433,-0.7088536811675313,-0.07438851179346762
momentum_long,50.0,40.0,FTSE250,3,57,0.03969545604277158,0.2392820166676175,-0.0540323033238691
momentum_long,60.0,30.0,UK100,0,27,-0.03675817779361934,-0.4487320453015019,-0.07777194994327385
momentum_long,60.0,30.0,UK100,1,23,-0.07069898367652894,-0.9545926627701099,-0.07669633138826482
momentum_long,60.0,30.0,UK100,2,28,-0.10884057689420135,-1.3076773654228087,-0.11721733640222487
momentum_long,50.0,40.0,UK100_ETF,3,57,-0.02713015433206678,-0.16685636588185482,-0.08419777800684758
momentum_long,60.0,30.0,DAX40,0,30,-0.08191229691706625,-1.0718158794511798,-0.09554185985683772
momentum_long,60.0,30.0,DAX40,1,26,-0.06346733411194294,-0.7991445468167837,-0.08833678715482873
momentum_long,60.0,30.0,UK100,3,47,-0.023721591853744894,-0.13506000515759048,-0.10903281342352855
momentum_long,60.0,30.0,DAX40,2,27,-0.09360087270079842,-1.2645160053728695,-0.11321820640411295
momentum_long,60.0,30.0,CAC40,0,27,-0.030499891678534397,-0.3552146043887436,-0.07067749987204619
momentum_long,60.0,30.0,CAC40,1,24,-0.056085520784217024,-0.6483629415862815,-0.07996462216802347
momentum_long,60.0,30.0,CAC40,2,30,-0.07547031776243585,-0.9392222277776069,-0.0757787752778748
momentum_long,60.0,30.0,DAX40,3,52,0.018544798477113655,0.12894573497953948,-0.05782092409349304
momentum_long,60.0,30.0,IBEX35,0,28,-0.06967391945188606,-0.8200590784207114,-0.10706839880290409
momentum_long,60.0,30.0,IBEX35,1,24,-0.05351769145679408,-0.8294496014594377,-0.06562379138821983
momentum_long,60.0,30.0,IBEX35,2,24,-0.04870900449522375,-0.5967924266946977,-0.06619014180750715
momentum_long,60.0,30.0,FTSE250,0,25,0.034053026328113356,0.42758708498770215,-0.04592577934169917
momentum_long,60.0,30.0,CAC40,3,53,-0.11404672353207257,-0.7255852610355218,-0.1523635610972156
momentum_long,60.0,30.0,FTSE250,1,28,-0.06256045970349622,-0.7239786694454878,-0.08021137789584643
momentum_long,60.0,30.0,FTSE250,2,25,-0.06689875471108186,-0.8033099231525795,-0.07510535809733854
momentum_long,60.0,30.0,IBEX35,3,54,-0.06409263631985684,-0.34250617340152634,-0.0910032174913119
momentum_long,60.0,30.0,UK100_ETF,0,30,-0.07113392260226281,-0.8389680283903113,-0.11301955578646239
momentum_long,60.0,30.0,UK100_ETF,1,26,-0.12401883612883702,-1.5741566468461095,-0.12888688289489214
momentum_long,60.0,30.0,UK100_ETF,2,26,-0.07382696626700413,-0.9603766631458591,-0.0744979876011056
momentum_long,60.0,30.0,FTSE250,3,49,-0.019743683667908796,-0.09096922894320084,-0.07266853651999339
momentum_long,60.0,40.0,UK100,0,29,-0.045000919661616345,-0.577190033846929,-0.08361324879447807
momentum_long,60.0,40.0,UK100,1,23,-0.060486404692820184,-0.832408935861589,-0.06654966042157406
momentum_long,60.0,30.0,UK100_ETF,3,48,-0.040866607053034576,-0.2713292595843592,-0.10021736323763464
momentum_long,60.0,40.0,UK100,2,28,-0.08277665621229624,-1.02990340087549,-0.09139841250734515
momentum_long,60.0,40.0,DAX40,0,30,-0.06890638668521587,-0.913071265861791,-0.08826127614436485
momentum_long,60.0,40.0,DAX40,2,28,-0.07503515278028028,-1.0920805936210516,-0.0950543071740102
momentum_long,60.0,40.0,DAX40,1,26,-0.057875830225367686,-0.7375112951911005,-0.08289376462764564
momentum_long,60.0,40.0,UK100,3,51,-0.018079583288182044,-0.0996830249245296,-0.1016783274853269
momentum_long,60.0,40.0,CAC40,1,24,-0.04078475493253575,-0.4737556317565786,-0.06505093432718656
momentum_long,60.0,40.0,CAC40,0,28,-0.014144904495461241,-0.15560827716278866,-0.05976206371962045
momentum_long,60.0,40.0,CAC40,2,30,-0.03873206955882291,-0.5029618945482249,-0.055610397530462485
momentum_long,60.0,40.0,DAX40,3,56,-0.004033774963536407,-0.0037904277829355886,-0.06984464844988791
momentum_long,60.0,40.0,IBEX35,0,28,-0.05331583844969101,-0.6241812384133171,-0.1015687834378437
momentum_long,60.0,40.0,IBEX35,1,27,-0.05675147931339619,-0.8962763095774596,-0.06648536770787505
momentum_long,60.0,40.0,IBEX35,2,24,-0.027547489232576883,-0.34275983722082853,-0.06487351659967078
momentum_long,60.0,40.0,CAC40,3,55,-0.09286867916493391,-0.6106551577839855,-0.1321605178595432
momentum_long,60.0,40.0,FTSE250,0,26,0.03249632823381776,0.42016094653024055,-0.04284654087026407
momentum_long,60.0,40.0,FTSE250,1,28,-0.054947601911400135,-0.6444952236726011,-0.07630143398130473
momentum_long,60.0,40.0,FTSE250,2,25,-0.0461059177337122,-0.5669910277886064,-0.07269788878292816
momentum_long,60.0,40.0,IBEX35,3,55,-0.061129906435043124,-0.3279942514893238,-0.09359899595553633
momentum_long,60.0,40.0,UK100_ETF,0,31,-0.0528770662364183,-0.6460923924026322,-0.09558596125291419
momentum_long,60.0,40.0,UK100_ETF,1,26,-0.1302527573877985,-1.6336759391513969,-0.13399099447899254
momentum_long,60.0,40.0,FTSE250,3,49,-0.009632978851704888,-0.03365865236749247,-0.06516617495520183
momentum_long,60.0,40.0,UK100_ETF,2,26,-0.07302989712234498,-0.9464992572267749,-0.07370149594076247
momentum_long,60.0,50.0,UK100,0,31,-0.037834250099617384,-0.49952580859266543,-0.07994882780744106
momentum_long,60.0,50.0,UK100,1,25,-0.05860381074567578,-0.8161380915604198,-0.06467921600434823
momentum_long,60.0,50.0,UK100,2,35,-0.0968782305042385,-1.2885586041787505,-0.10206414820682186
momentum_long,60.0,40.0,UK100_ETF,3,49,-0.02293330404121008,-0.14482456099148427,-0.09029359185750996
momentum_long,60.0,50.0,DAX40,0,34,-0.055371269395998346,-0.7693919155744815,-0.0780411375710286
momentum_long,60.0,50.0,DAX40,1,30,-0.01328086064046785,-0.16703175818177288,-0.05439979215262625
momentum_long,60.0,50.0,UK100,3,59,-0.03598469506808666,-0.23105870764175296,-0.10177526487897481
momentum_long,60.0,50.0,DAX40,2,31,-0.06500099489326827,-1.0372912864639539,-0.08523732008711538
momentum_long,60.0,50.0,CAC40,0,30,-0.002368230772748614,-0.01079769304925579,-0.059527241283438226
momentum_long,60.0,50.0,CAC40,2,35,-0.006933413615064499,-0.08394683584814375,-0.04209949619556197
momentum_long,60.0,50.0,CAC40,1,24,-0.007247111838286191,-0.07303135213064825,-0.04103104905468802
momentum_long,60.0,50.0,DAX40,3,61,-0.018885219611392,-0.0967251310256556,-0.07279062002551173
momentum_long,60.0,50.0,IBEX35,1,29,-0.038271270934007395,-0.6232882014925951,-0.052849552283550816
momentum_long,60.0,50.0,IBEX35,2,25,-0.006537560713916868,-0.07107657799342043,-0.050012552867048865
momentum_long,60.0,50.0,IBEX35,0,30,-0.03329538374444996,-0.4094225078599914,-0.0925135277537954
momentum_long,60.0,50.0,CAC40,3,57,-0.06173005050249958,-0.403577007365979,-0.11010078296005088
momentum_long,60.0,50.0,FTSE250,0,29,0.027976314223195686,0.37767945524352137,-0.043477217472191354
momentum_long,60.0,50.0,FTSE250,1,32,-0.05353657327876793,-0.6573225688010166,-0.07492228809774337
momentum_long,60.0,50.0,FTSE250,2,29,-0.03988409118983616,-0.4996502891660523,-0.06664950983077533
momentum_long,60.0,50.0,IBEX35,3,60,0.0016230894134137142,0.03015513968276086,-0.05911368957640517
momentum_long,60.0,50.0,UK100_ETF,0,32,-0.018137482536966898,-0.23357916554319075,-0.07280198936050974
momentum_long,60.0,50.0,UK100_ETF,1,28,-0.12911789030989917,-1.6561332790619947,-0.13286100514257515
momentum_long,60.0,50.0,FTSE250,3,58,-0.025228732754643768,-0.12666574408524586,-0.07769961258338387
momentum_long,60.0,50.0,UK100_ETF,2,30,-0.07233388537257457,-0.9963111778561256,-0.07443897458222604
momentum_long,70.0,30.0,UK100,0,23,-0.047150305378700796,-0.6906396234518306,-0.08323991837598466
momentum_long,70.0,30.0,UK100,1,25,-0.11794509979694134,-1.581296396985972,-0.12017351722357394
momentum_long,70.0,30.0,UK100,2,28,-0.13478769088532938,-1.708028174074275,-0.14292055157099226
momentum_long,60.0,50.0,UK100_ETF,3,55,-0.01480755216778451,-0.09242627305069723,-0.07775093211323725
momentum_long,70.0,30.0,DAX40,0,26,-0.052384617038200854,-0.6883075051648342,-0.07306123594586922
momentum_long,70.0,30.0,DAX40,1,21,-0.0502674770974092,-0.6858411062815027,-0.06778210593119027
momentum_long,70.0,30.0,UK100,3,42,0.01707356633959578,0.13554043113407876,-0.08338961910455778
momentum_long,70.0,30.0,DAX40,2,22,-0.0690205802349736,-0.9705320766640322,-0.09059430445966954
momentum_long,70.0,30.0,CAC40,1,20,-0.04537899994279526,-0.5715151850398484,-0.06639742055466935
momentum_long,70.0,30.0,CAC40,0,24,-0.07191390600606207,-1.0312140315972704,-0.09696729920917746
momentum_long,70.0,30.0,CAC40,2,29,-0.09377550779356136,-1.2084965937371257,-0.09660220647671447
momentum_long,70.0,30.0,DAX40,3,44,0.02236226080328918,0.15704106759077027,-0.07838064502330178
momentum_long,70.0,30.0,IBEX35,1,21,-0.06820552087497123,-1.0958669061253652,-0.08426777623952886
momentum_long,70.0,30.0,IBEX35,0,24,-0.05593805034221455,-0.7252462063524165,-0.10063602283777084
momentum_long,70.0,30.0,IBEX35,2,23,-0.059476143029833506,-0.7296834892886684,-0.07546395099026904
momentum_long,70.0,30.0,FTSE250,0,22,0.010070896919553762,0.14999347221301818,-0.06773174282397088
momentum_long,70.0,30.0,CAC40,3,42,-0.029567033769994477,-0.18350476878690317,-0.08024969590804254
momentum_long,70.0,30.0,FTSE250,2,26,-0.08333667353909224,-1.0206335348368585,-0.08452794192354773
momentum_long,70.0,30.0,IBEX35,3,45,-0.018670993371351474,-0.098260264687047,-0.06069002656293743
momentum_long,70.0,30.0,FTSE250,1,24,-0.04599464686808896,-0.6039076610401117,-0.06849402132020344
momentum_long,70.0,30.0,UK100_ETF,0,27,-0.10440613682922939,-1.3484125962496318,-0.12996389653499385
momentum_long,70.0,30.0,UK100_ETF,1,26,-0.12520671332706002,-1.657636993387872,-0.13006815876195454
momentum_long,70.0,30.0,UK100_ETF,2,29,-0.1255584473785859,-1.7711639367230747,-0.126191988753537
momentum_long,70.0,30.0,FTSE250,3,47,-0.08983004181760657,-0.56484368722592,-0.11428530204878307
momentum_long,70.0,40.0,UK100,0,23,-0.04145552035490596,-0.6140656523830582,-0.0785532248716132
momentum_long,70.0,40.0,UK100,1,25,-0.11069379358656573,-1.4971030352398078,-0.11294053066328047
momentum_long,70.0,40.0,UK100,2,28,-0.10498923334946464,-1.383755929199923,-0.11340219488579018
momentum_long,70.0,30.0,UK100_ETF,3,40,0.010195262174984121,0.09377185852007687,-0.06961873262422735
momentum_long,70.0,40.0,DAX40,0,26,-0.03765847728064253,-0.4979123750149116,-0.06728050110819328
momentum_long,70.0,40.0,DAX40,1,21,-0.039775422295653895,-0.5509957260058383,-0.05785933714531666
momentum_long,70.0,40.0,UK100,3,45,0.01478680976475788,0.12061630358874988,-0.08622096363357634
momentum_long,70.0,40.0,DAX40,2,23,-0.05556037633284783,-0.8263074837787061,-0.07715937654161187
momentum_long,70.0,40.0,CAC40,0,24,-0.044935235831052855,-0.6641712700690512,-0.07071690977920442
momentum_long,70.0,40.0,CAC40,1,20,-0.041956722741231745,-0.533940813637556,-0.0630504935304731
momentum_long,70.0,40.0,CAC40,2,29,-0.06269756830921047,-0.8393856612555685,-0.06562120541255734
momentum_long,70.0,40.0,DAX40,3,47,0.007826089864753527,0.06909392506997489,-0.07716415420723366
momentum_long,70.0,40.0,IBEX35,1,23,-0.06813358891007026,-1.122740366720103,-0.08192264778691927
momentum_long,70.0,40.0,IBEX35,0,24,-0.050364650099863684,-0.6461588514350317,-0.09509679011159988
momentum_long,70.0,40.0,IBEX35,2,23,-0.03330702657280926,-0.4182078626727947,-0.05469999835068906
momentum_long,70.0,40.0,CAC40,3,43,-0.02819261827260766,-0.18006479186384794,-0.0778688770151843
momentum_long,70.0,40.0,FTSE250,0,22,0.016460504869233894,0.23599255986311007,-0.06296257011970552
momentum_long,70.0,40.0,FTSE250,1,24,-0.04599464686808896,-0.6039076610401117,-0.06849402132020344
momentum_long,70.0,40.0,FTSE250,2,26,-0.06143428964317443,-0.7741600942928591,-0.07501941867178319
momentum_long,70.0,40.0,IBEX35,3,45,-0.018637165528960442,-0.09741372395084494,-0.06069002656293743
momentum_long,70.0,40.0,UK100_ETF,1,26,-0.1226227364689807,-1.6120895426642328,-0.12639376794664448
momentum_long,70.0,40.0,UK100_ETF,0,28,-0.083420834778411,-1.149086191186622,-0.10957745667966767
momentum_long,70.0,40.0,UK100_ETF,2,29,-0.11571733989093225,-1.6299911829319818,-0.1163580112435818
momentum_long,70.0,40.0,FTSE250,3,47,-0.07417072055578555,-0.4698486707636988,-0.09904672943182635
